n	S21	
n	U	
n	S25	
o	S4/p	 -оятися, -оятись		 -іймося, -іймось	 -ійся, -ійсь	 -ійтеся, -ійтесь	 -оюся, -оюсь	 -оїмося, -оїмось, -оїмся	 -оїшся	 -оїтеся, -оїтесь	 -оїться	 -ояться	 -оявся, -оявсь	 -оялися, -оялись	 -оялася, -оялась	 -оялося, -оялось					
o	S1/n	 -ня	 -ня	 -ня	 -ь	 -ню	 -ням	 -ня	 -ня	 -ням	 -нями	на/у -ні	на/у -нях	 -ня	 -ня	
o	S4/p	 -рати		 -ерімо, -ерім	 -ери	 -еріть	 -еру	 -еремо, -ерем	 -ереш	 -ерете	 -ере	 -еруть	 -рав	 -рали	 -рала	 -рало					
o	S4/p	 -рати		 -ерімо, -ерім	 -ери	 -еріть	 -еру	 -еремо, -ерем	 -ереш	 -ерете	 -ере	 -еруть	 -рав	 -рали	 -рала	 -рало			 -рано		
o	S4/p	 -ратися, -ратись		 -ерімося, -ерімось, -ерімся	 -ерися, -ерись	 -еріться	 -еруся, -ерусь	 -еремося, -еремось, -еремся	 -ерешся	 -еретеся, -еретесь	 -ереться	 -еруться	 -рався, -равсь	 -ралися, -рались	 -ралася, -ралась	 -ралося, -ралось					
o	S4/p	 -ести		 -едімо, -едім	 -еди	 -едіть	 -еду	 -едемо, -едем	 -едеш	 -едете	 -еде	 -едуть	 -ів	 -ели	 -ела	 -ело					
o	S4/p	 -хатися, -хатись		 -шімося, -шімось, -шімся	 -шися, -шись	 -шіться	 -шуся, -шусь	 -шемося, -шемось, -шемся	 -шешся	 -шетеся, -шетесь	 -шеться	 -шуться	 -хався, -хавсь	 -халися, -хались	 -халася, -халась	 -халося, -халось					
o	S4/p	 -езти		 -езімо, -езім	 -ези	 -езіть	 -езу	 -еземо, -езем	 -езеш	 -езете	 -езе	 -езуть	 -із	 -езли	 -езла	 -езло			 -езено		
o	S4/p	 -нути		 -німо, -нім	 -ни	 -ніть	 -ну	 -немо, -нем	 -неш	 -нете	 -не	 -нуть	 -, -нув	 -ли, -нули	 -ла, -нула	 -ло, -нуло			 -нуто		
o	S4/p	 -нутися, -нутись		 -німося, -німось, -німся	 -нися, -нись	 -ніться	 -нуся, -нусь	 -немося, -немось, -немся	 -нешся	 -нетеся, -нетесь	 -неться	 -нуться	 -ся	 -лися, -лись	 -лася, -лась	 -лося, -лось					
o	S4/p	 -ти		 -німо, -нім	 -ни	 -ніть	 -ну	 -немо, -нем	 -неш	 -нете	 -не	 -нуть	 -	 -ли	 -ла	 -ло					
o	S4/p	 -ути		 -імо, -ім	 -и	 -іть	 -у	 -емо, -ем	 -еш	 -ете	 -е	 -уть	 -ув	 -ули	 -ула	 -уло			 -уто		
o	S4/p	 -тися, -тись									 -ється	 -ються	 -вся, -всь	 -лися, -лись	 -лася, -лась	 -лося, -лось					
o	S4/p	 -тіти		 -тімо, -тім	 -ти	 -тіть	 -чу	 -тимо, -тим	 -тиш	 -тите	 -тить	 -тять	 -тів	 -тіли	 -тіла	 -тіло			 -чено		
o	S4/p	 -ітися, -ітись									 -иться	 -яться	 -івся, -івсь	 -ілися, -ілись	 -ілася, -ілась	 -ілося, -ілось					
o	S4/p	 -ести		 -едімо, -едім	 -еди	 -едіть	 -еду	 -едемо, -едем	 -едеш	 -едете	 -еде	 -едуть	 -ів	 -ели	 -ела	 -ело			 -едено		
o	S12	 -весь	 -ся	 -се	 -сі	 -сього	 -сієї	 -сього	 -сіх	 -сьому	 -сій	 -сьому	 -сім	 -весь, -сього	 -сю	 -се	 -сі, -сіх	 -сім	 -сією	 -сім	 -сіма	на/у -сьому, -сім	на/у -сій	на/у -сьому, -сім	на/у -сіх	
o	S4/p	 -ввити		 -ввиймо	 -ввий	 -ввийте	 -ув'ю	 -ув'ємо, -ув'єм	 -ув'єш	 -ув'єте	 -ув'є	 -ув'ють	 -ввив	 -ввили	 -ввила	 -ввило			 -ввито		
o	S4/p	 -ввитися, -ввитись		 -ввіймося, -ввіймось	 -ввийся, -ввийсь	 -ввійтеся, -ввійтесь	 -ув'юся, -ув'юсь	 -ув'ємося, -ув'ємось, -ув'ємся	 -ув'єшся	 -ув'єтеся, -ув'єтесь	 -ув'ється	 -ув'ються	 -ввився, -ввивсь	 -ввилися, -ввились	 -ввилася, -ввилась	 -ввилося, -ввилось					
o	S4/p	 -вібрати		 -берімо, -берім	 -бери	 -беріть	 -беру	 -беремо, -берем	 -береш	 -берете	 -бере	 -беруть	 -вібрав	 -вібрали	 -вібрала	 -вібрало					
o	S4/p	 -вібратися, -вібратись		 -берімося, -берімось, -берімся	 -берися, -берись	 -беріться	 -беруся, -берусь	 -беремося, -беремось, -беремся	 -берешся	 -беретеся, -беретесь	 -береться	 -беруться	 -вібрався, -вібравсь	 -вібралися, -вібрались	 -вібралася, -вібралась	 -вібралося, -вібралось					
o	S4/p	 -вігнати		 -женімо, -женім	 -жени	 -женіть	 -жену	 -женемо, -женем	 -женеш	 -женете	 -жене	 -женуть	 -вігнав	 -вігнали	 -вігнала	 -вігнало			 -вігнано		
o	S4/p	 -вігнатися, -вігнатись		 -женімося, -женімось, -женімся	 -женися, -женись	 -женіться	 -женуся, -женусь	 -женемося, -женемось, -женемся	 -женешся	 -женетеся, -женетесь	 -женеться	 -женуться	 -вігнався, -вігнавсь	 -вігналися, -вігнались	 -вігналася, -вігналась	 -вігналося, -вігналось					
o	S4/p	 -ати		 -імо, -ім	 -и	 -іть	 -у	 -емо, -ем	 -еш	 -ете	 -е	 -уть	 -ав	 -али	 -ала	 -ало					
o	S4/p	 -ти		 -дімо, -дім	 -ди	 -діть	 -ду	 -демо, -дем	 -деш	 -дете	 -де	 -дуть	 -шов	 -шли	 -шла	 -шло					
o	S4/p	 -ути		 -імо, -ім	 -и	 -іть	 -у	 -емо, -ем	 -еш	 -ете	 -е	 -уть	 -ув	 -ули	 -ула	 -уло			 -ено, -уто		
o	S4/p	 -утися, -утись									 -еться	 -уться	 -увся, -увсь	 -улися, -улись	 -улася, -улась	 -улося, -улось					
o	S4/p	 -ати		 -імо, -ім	 -и	 -іть	 -у	 -емо, -ем	 -еш	 -ете	 -е	 -уть	 -ав	 -али	 -ала	 -ало			 -ано		
o	S4/p	 -атися, -атись		 -імося, -імось, -імся	 -ися, -ись	 -іться	 -уся, -усь	 -емося, -емось, -емся	 -ешся	 -етеся, -етесь	 -еться	 -уться	 -ався, -авсь	 -алися, -ались	 -алася, -алась	 -алося, -алось					
o	S4/p	 -итися, -итись		 -мося, -мось	 -ся	 -теся, -тесь	 -юся, -юсь	 -имося, -имось, -имся	 -ишся	 -итеся, -итесь	 -иться	 -яться	 -ився, -ивсь	 -илися, -ились	 -илася, -илась	 -илося, -илось					
o	S4/p	 -вати		 -ймо	 -й	 -йте	 -ю	 -ємо, -єм	 -єш	 -єте	 -є	 -ють	 -вав	 -вали	 -вала	 -вало					
o	S4/p	 -атися, -атись									 -еться	 -уться	 -ався, -авсь	 -алися, -ались	 -алася, -алась	 -алося, -алось					
o	S4/p	 -кати		 -чімо, -чім	 -чи	 -чіть	 -чу	 -чемо, -чем	 -чеш	 -чете	 -че	 -чуть	 -кав	 -кали	 -кала	 -кало			 -кано		
o	S4/i	 -зити		 -зьмо	 -зь	 -зьте	 -зитиму	 -зитимемо, -зитимем	 -зитимеш	 -зитимете	 -зитиме	 -зитимуть	 -жу	 -зимо, -зим	 -зиш	 -зите	 -зить	 -зять			 -зив	 -зили	 -зила	 -зило					
o	S4/p	 -ити		 -ьмо	 -ь	 -ьте	 -ю	 -имо, -им	 -иш	 -ите	 -ить	 -ять	 -ив	 -или	 -ила	 -ило			 -ено		
o	S4/p	 -окти		 -очімо, -очім	 -очи	 -очіть	 -очу	 -очемо, -очем	 -очеш	 -очете	 -оче	 -очуть	 -ік	 -окли	 -окла	 -окло			 -очено		
o	S4/p	 -зати		 -жімо, -жім	 -жи	 -жіть	 -жу	 -жемо, -жем	 -жеш	 -жете	 -же	 -жуть	 -зав	 -зали	 -зала	 -зало			 -зано		
o	S4/p	 -затися, -затись		 -жімося, -жімось, -жімся	 -жися, -жись	 -жіться	 -жуся, -жусь	 -жемося, -жемось, -жемся	 -жешся	 -жетеся, -жетесь	 -жеться	 -жуться	 -зався, -завсь	 -залися, -зались	 -залася, -залась	 -залося, -залось					
o	S4/p	 -сити		 -сімо, -сім	 -си	 -сіть	 -шу	 -симо, -сим	 -сиш	 -сите	 -сить	 -сять	 -сив	 -сили	 -сила	 -сило			 -шено		
o	S4/p	 -тити		 -тімо, -тім	 -ти	 -тіть	 -чу	 -тимо, -тим	 -тиш	 -тите	 -тить	 -тять	 -тив	 -тили	 -тила	 -тило					
o	S4/p	 -яти		 -ймо	 -й	 -йте	 -ю	 -ємо, -єм	 -єш	 -єте	 -є	 -ють	 -яв	 -яли	 -яла	 -яло			 -яно		
o	S4/p	 -ти									 -не	 -нуть	 -	 -ли	 -ла	 -ло					
o	S1/n	 -дя	 -дя	 -дя	 -ь	 -дю	 -дям	 -дя	 -дя	 -дям	 -дями	на/у -ді, -дю	на/у -дях	 -дя	 -дя	
o	S4/p	 -ити		 -ьмо	 -ь	 -ьте	 -жу	 -имо, -им	 -иш	 -ите	 -ить	 -ять	 -ив	 -или	 -ила	 -ило					
o	S4/p	 -іти		 -ьмо	 -ь	 -ьте	 -жу	 -имо, -им	 -иш	 -ите	 -ить	 -ять	 -ів	 -іли	 -іла	 -іло					
o	S4/p	 -ітися, -ітись		 -ьмося, -ьмось	 -ься	 -ьтеся, -ьтесь	 -жуся, -жусь	 -имося, -имось, -имся	 -ишся	 -итеся, -итесь	 -иться	 -яться	 -івся, -івсь	 -ілися, -ілись	 -ілася, -ілась	 -ілося, -ілось					
o	S4/p	 -ити		 -мо, -імо, -ім	 -, -и	 -те, -іть	 -лю	 -имо, -им	 -иш	 -ите	 -ить	 -лять	 -ив	 -или	 -ила	 -ило					
o	S4/p	 -итися, -итись		 -мося, -мось, -імося, -імось, -імся	 -ся, -ися, -ись	 -теся, -тесь, -іться	 -люся, -люсь	 -имося, -имось, -имся	 -ишся	 -итеся, -итесь	 -иться	 -ляться	 -ився, -ивсь	 -илися, -ились	 -илася, -илась	 -илося, -илось					
o	S4/p	 -гнати		 -женімо, -женім	 -жени	 -женіть	 -жену	 -женемо, -женем	 -женеш	 -женете	 -жене	 -женуть	 -гнав	 -гнали	 -гнала	 -гнало					
o	S4/p	 -гнатися, -гнатись		 -женімося, -женімось, -женімся	 -женися, -женись	 -женіться	 -женуся, -женусь	 -женемося, -женемось, -женемся	 -женешся	 -женетеся, -женетесь	 -женеться	 -женуться	 -гнався, -гнавсь	 -гналися, -гнались	 -гналася, -гналась	 -гналося, -гналось					
o	S4/p	 -ити		 -імо, -ім	 -и	 -іть	 -лю	 -имо, -им	 -иш	 -ите	 -ить	 -лять	 -ив	 -или	 -ила	 -ило					
o	S4/p	 -здитися, -здитись		 -здімося, -здімось, -здімся	 -здися, -здись	 -здіться	 -жджуся, -жджусь	 -здимося, -здимось, -здимся	 -здишся	 -здитеся, -здитесь	 -здиться	 -здяться	 -здився, -здивсь	 -здилися, -здились	 -здилася, -здилась	 -здилося, -здилось					
o	S4/p	 -їти		 -їмо, -їм	 -ї	 -їть	 -ю	 -їмо, -їм	 -їш	 -їте	 -їть	 -ять	 -їв	 -їли	 -їла	 -їло			 -єно		
o	S4/p	 -їтися, -їтись									 -їться	 -яться	 -ївся, -ївсь	 -їлися, -їлись	 -їлася, -їлась	 -їлося, -їлось					
o	S4/p	 -ити		 -імо, -ім	 -и	 -іть	 -жу	 -имо, -им	 -иш	 -ите	 -ить	 -ять	 -ив	 -или	 -ила	 -ило					
o	S4/i	 -итися, -итись		 -ьмося, -ьмось	 -ься	 -ьтеся, -ьтесь	 -итимуся, -итимусь	 -итимемося, -итимемось, -итимемся	 -итимешся	 -итиметеся, -итиметесь	 -итиметься	 -итимуться	 -юся, -юсь	 -имося, -имось, -имся	 -ишся	 -итеся, -итесь	 -иться	 -яться			 -ився, -ивсь	 -илися, -ились	 -илася, -илась	 -илося, -илось					
o	S4/p	 -іти									 -ить	 -ять	 -ів	 -іли	 -іла	 -іло					
o	S4/p	 -стити		 -стімо, -стім	 -сти	 -стіть	 -щу	 -стимо, -стим	 -стиш	 -стите	 -стить	 -стять	 -стив	 -стили	 -стила	 -стило					
o	S4/p	 -ститися, -ститись		 -стімося, -стімось, -стімся	 -стися, -стись	 -стіться	 -щуся, -щусь	 -стимося, -стимось, -стимся	 -стишся	 -ститеся, -ститесь	 -ститься	 -стяться	 -стився, -стивсь	 -стилися, -стились	 -стилася, -стилась	 -стилося, -стилось					
o	S4/p	 -ити		 -мо	 -	 -те	 -лю	 -имо, -им	 -иш	 -ите	 -ить	 -лять	 -ив	 -или	 -ила	 -ило					
o	S4/p	 -ебти		 -ебімо, -ебім	 -еби	 -ебіть	 -ебу	 -ебемо, -ебем	 -ебеш	 -ебете	 -ебе	 -ебуть	 -іб	 -ебли	 -ебла	 -ебло					
o	S4/p	 -ебтися, -ебтись		 -ебімося, -ебімось, -ебімся	 -ебися, -ебись	 -ебіться	 -ебуся, -ебусь	 -ебемося, -ебемось, -ебемся	 -ебешся	 -ебетеся, -ебетесь	 -ебеться	 -ебуться	 -ібся	 -еблися, -еблись	 -еблася, -еблась	 -еблося, -еблось					
o	S4/p	 -ти		 -імо, -ім	 -и	 -іть	 -у	 -емо, -ем	 -еш	 -ете	 -е	 -уть	 -	 -ли	 -ла	 -ло					
o	S4/p	 -тися, -тись		 -імося, -імось, -імся	 -ися, -ись	 -іться	 -уся, -усь	 -емося, -емось, -емся	 -ешся	 -етеся, -етесь	 -еться	 -уться	 -ся	 -лися, -лись	 -лася, -лась	 -лося, -лось					
o	S4/i	 -вати		 -ваймо	 -вай	 -вайте	 -ватиму	 -ватимемо, -ватимем	 -ватимеш	 -ватимете	 -ватиме	 -ватимуть	 -ю	 -ємо, -єм	 -єш	 -єте	 -є	 -ють			 -вав	 -вали	 -вала	 -вало			 -вано		
o	S4/i	 -ватися, -ватись		 -ваймося, -ваймось	 -вайся	 -вайтеся, -вайтесь	 -ватимуся, -ватимусь	 -ватимемося, -ватимемось, -ватимемся	 -ватимешся	 -ватиметеся, -ватиметесь	 -ватиметься	 -ватимуться	 -юся, -юсь	 -ємося, -ємось, -ємся	 -єшся	 -єтеся, -єтесь	 -ється	 -ються			 -вався, -вавсь	 -валися, -вались	 -валася, -валась	 -валося, -валось					
o	S4/p	 -ити		 -імо, -ім	 -и	 -іть	 -лю	 -имо, -им	 -иш	 -ите	 -ить	 -лять	 -ив	 -или	 -ила	 -ило			 -лено		
o	S4/p	 -ти		 -ймо	 -й	 -йте	 -м	 -мо	 -си	 -сте	 -сть	 -дуть	 -в	 -ли	 -ла	 -ло					
o	S4/p	 -тися, -тись		 -ймося, -ймось	 -йся	 -йтеся, -йтесь	 -мся	 -мося, -мось	 -сися, -сись	 -стеся, -стесь	 -сться	 -дуться	 -вся, -всь	 -лися, -лись	 -лася, -лась	 -лося, -лось					
o	S4/p	 -ати		 -мо	 -	 -те	 -у	 -имо, -им	 -иш	 -ите	 -ить	 -ать	 -ав	 -али	 -ала	 -ало			 -ано		
o	S4/p	 -ати		 -мо	 -	 -те	 -у	 -имо, -им	 -иш	 -ите	 -ить	 -ать	 -ав	 -али	 -ала	 -ало					
o	S4/p	 -атися, -атись		 -мося, -мось	 -ся	 -теся, -тесь	 -уся, -усь	 -имося, -имось, -имся	 -ишся	 -итеся, -итесь	 -иться	 -аться	 -ався, -авсь	 -алися, -ались	 -алася, -алась	 -алося, -алось					
o	S4/p	 -ти		 -імо, -ім	 -и	 -іть	 -у	 -емо, -ем	 -еш	 -ете	 -е	 -уть	 -	 -ли	 -ла	 -ло			 -то		
o	S4/p	 -яти		 -ймо	 -й	 -йте	 -ю	 -ємо, -єм	 -єш	 -єте	 -є	 -ють	 -яв	 -яли	 -яла	 -яло					
o	S1/fa	 -ова	 -ови	 -ови	 -ів	 -ові	 -овам	 -ову	 -ів	 -овою	 -овами	на/у -ові	на/у -овах	 -ово	 -ови	
o	S1/ma	 -овець	 -івці	 -івця	 -івців	 -івцеві, -івцю	 -івцям	 -івця	 -івців	 -івцем	 -івцям	на/у -івцеві, -івцю, -івці	на/у -івцях	 -івцю	 -івці	
o	S4/p	 -оїти		 -іймо	 -ій	 -ійте	 -ою	 -оїмо, -оїм	 -оїш	 -оїте	 -оїть	 -оять	 -оїв	 -оїли	 -оїла	 -оїло			 -оєно		
o	S4/p	 -итися, -итись		 -ьмося, -ьмось	 -ься	 -ьтеся, -ьтесь	 -юся, -юсь	 -имося, -имось, -имся	 -ишся	 -итеся, -итесь	 -иться	 -яться	 -ився, -ивсь	 -илися, -ились	 -илася, -илась	 -илося, -илось					
o	S4/p	 -їтися, -їтись		 -ймося, -ймось	 -йся, -йсь	 -йтеся, -йтесь	 -юся, -юсь	 -їмося, -їмось, -їмся	 -їшся	 -їтеся, -їтесь	 -їться	 -яться	 -ївся, -ївсь	 -їлися, -їлись	 -їлася, -їлась	 -їлося, -їлось					
o	S4/p	 -ути		 -ьмо	 -ь	 -ьте	 -у	 -емо, -ем	 -еш	 -ете	 -е	 -уть	 -ув	 -ули	 -ула	 -уло					
o	S4/p	 -ути		 -уймо, -мімо, -мім	 -уй, -ми	 -уйте, -міть	 -ую, -му	 -уємо, -уєм, -мемо, -мем	 -уєш, -меш	 -уєте, -мете	 -ує, -ме	 -ують, -муть	 -ув	 -ули	 -ула	 -уло			 -уто		
o	S4/p	 -ити		 -імо, -ім	 -и	 -іть	 -у	 -имо, -им	 -иш	 -ите	 -ить	 -ать	 -ив	 -или	 -ила	 -ило			 -ено		
o	S4/p	 -итися, -итись		 -імося, -імось, -імся	 -ися, -ись	 -іться	 -уся, -усь	 -имося, -имось, -имся	 -ишся	 -итеся, -итесь	 -иться	 -аться	 -ився, -ивсь	 -илися, -ились	 -илася, -илась	 -илося, -илось					
o	S4/p	 -нути		 -німо, -нім	 -ни	 -ніть	 -ну	 -немо, -нем	 -неш	 -нете	 -не	 -нуть	 -, -нув	 -ли, -нули	 -ла, -нула	 -ло, -нуло			 -нено, -нуто		
o	S4/p	 -тися, -тись		 -німося, -німось, -німся	 -нися, -нись	 -ніться	 -нуся, -нусь	 -немося, -немось, -немся	 -нешся	 -нетеся, -нетесь	 -неться	 -нуться	 -ся	 -лися, -лись	 -лася, -лась	 -лося, -лось					
o	S1/fa	 -ка	 -ки	 -ки	 -к	 -ці	 -кам	 -ку	 -ки, -к	 -кою	 -ками	на/у -ці	на/у -ках	 -ко	 -ки	
o	S1/ma	 -ідь	 -еді	 -едя	 -едів	 -едеві, -едю	 -едям	 -едя	 -еді, -едів	 -едем	 -едями	на/у -едеві, -едю, -еді	на/у -едях	 -едю	 -еді	
o	S4/i	 -езти		 -езімо, -езім	 -ези	 -езіть	 -езтиму	 -езтимемо, -езтимем	 -езтимеш	 -езтимете	 -езтиме	 -езтимуть	 -езу	 -еземо, -езем	 -езеш	 -езете	 -езе	 -езуть			 -із	 -езли	 -езла	 -езло					
o	S4/i	 -езтися, -езтись									 -езтиметься	 -езтимуться					 -езеться	 -езуться			 -ізся	 -езлися, -езлись	 -езлася, -езлась	 -езлося, -езлось					
o	S1/ma	 -		 -а		 -ові, -у		 -а		 -ом		на/у -ові, -і		 -е		
o	S1/m	 -день	 -одні	 -одня	 -однів	 -одню, -одневі	 -одням	 -день	 -одні	 -однем	 -однями	на/у -одні, -одню	на/у -однях	 -одню	 -одні	
o	S4/ip	 -іти		 -імо, -ім	 -и	 -іть	 -ітиму	 -ітимемо, -ітимем	 -ітимеш	 -ітимете	 -ітиме	 -ітимуть	 -ю	 -имо, -им	 -иш	 -ите	 -ить	 -ять			 -ів	 -іли	 -іла	 -іло					
o	S1/ma	 -а	 -і	 -і	 -	 -і	 -ам	 -у	 -	 -ею	 -ами	на/у -і	на/у -ах	 -е	 -і	
o	S1/fa	 -ість	 -ості	 -ості	 -остей	 -ості	 -остям	 -ість	 -остей	 -істю	 -остями	на/у -ості	на/у -остях	 -осте	 -ості	
o	S1/ma	 -ь		 -і		 -і		 -ь		 -ню		на/у -і		 -е		
o	S1/m	 -іж		 -ожа		 -ожу, -ожеві		 -іж		 -ожем		на/у -ожі, -ожу		 -оже		
o	S1/m	 -із	 -ози	 -озу	 -озів	 -озу, -озові	 -озам	 -із	 -ози	 -озом	 -озами	на/у -озі	на/у -озах	 -озе	 -ози	
o	S1/f	 -	 -і	 -і	 -ей	 -і	 -ям	 -	 -і	 -'ю	 -ями	на/у -і	на/у -ях	 -е	 -і	
o	S4/i	 -ти		 -німо, -нім	 -ни	 -ніть	 -тиму	 -тимемо, -тимем	 -тимеш	 -тимете	 -тиме	 -тимуть	 -ну	 -немо, -нем	 -неш	 -нете	 -не	 -нуть			 -	 -ли	 -ла	 -ло					
o	S4/i	 -тися, -тись		 -німося, -німось, -німся	 -нися, -нись	 -ніться	 -тимуся, -тимусь	 -тимемося, -тимемось, -тимемся	 -тимешся	 -тиметеся, -тиметесь	 -тиметься	 -тимуться	 -нуся, -нусь	 -немося, -немось, -немся	 -нешся	 -нетеся, -нетесь	 -неться	 -нуться			 -ся	 -лися, -лись	 -лася, -лась	 -лося, -лось					
o	S4/i	 -ти		 -імо, -ім	 -и	 -іть	 -тиму	 -тимемо, -тимем	 -тимеш	 -тимете	 -тиме	 -тимуть	 -у	 -емо, -ем	 -еш	 -ете	 -е	 -уть			 -	 -ли	 -ла	 -ло					
o	S4/i	 -тися, -тись									 -тиметься	 -тимуться					 -еться	 -уться			 -ся	 -лися, -лись	 -лася, -лась	 -лося, -лось					
o	S4/ip	 -ути		 -імо, -ім	 -и	 -іть	 -утиму	 -утимемо, -утимем	 -утимеш	 -утимете	 -утиме	 -утимуть	 -у	 -емо, -ем	 -еш	 -ете	 -е	 -уть			 -ув	 -ули	 -ула	 -уло					
o	S1/fa	 -ка	 -ки	 -ки	 -к	 -ці	 -кам	 -ку	 -к	 -кою	 -ками	на/у -ці	на/у -ках	 -ко	 -ки	
o	S1/f	 -ва	 -ви	 -ви	 -ов	 -ві	 -вам	 -ву	 -ви	 -вою	 -вами	на/у -ві	на/у -вах	 -во	 -ви	
o	S1/ma	 -іст	 -ости	 -оста	 -остів	 -остові, -осту	 -остам	 -оста	 -остів	 -остом	 -остами	на/у -остові, -ості	на/у -остах	 -осте	 -ости	
o	S4/i	 -тіти		 -тімо, -тім	 -ти	 -тіть	 -тітиму	 -тітимемо, -тітимем	 -тітимеш	 -тітимете	 -тітиме	 -тітимуть	 -чу	 -тимо, -тим	 -тиш	 -тите	 -тить	 -тять			 -тів	 -тіли	 -тіла	 -тіло			 -чено		
o	S4/i	 -тітися, -тітись		 -тімося, -тімось, -тімся	 -тися, -тись	 -тіться	 -тітимуся, -тітимусь	 -тітимемося, -тітимемось, -тітимемся	 -тітимешся	 -тітиметеся, -тітиметесь	 -тітиметься	 -тітимуться	 -чуся, -чусь	 -тимося, -тимось, -тимся	 -тишся	 -титеся, -титесь	 -титься	 -тяться			 -тівся, -тівсь	 -тілися, -тілись	 -тілася, -тілась	 -тілося					
o	S1/m	 -іт	 -ьоти	 -ьота	 -ьотів	 -ьоту, -ьотові	 -ьотам	 -іт	 -ьоти	 -ьотом	 -ьотами	на/у -ьоті	на/у -ьотах	 -ьоте	 -ьоти	
o	S1/n	 -я	 -я	 -я	 -їв	 -ю	 -ям	 -я	 -я	 -ям	 -ями	на/у -ї, -ю	на/у -ях	 -я	 -я	
o	S1/n	 -чя	 -чя	 -чя	 -	 -чю	 -чям	 -чя	 -чя	 -чям	 -чями	на/у -чі, -чю	на/у -чях	 -чя	 -чя	
o	S4/i	 -ити		 -імо, -ім	 -и	 -іть	 -итиму	 -итимемо, -итимем	 -итимеш	 -итимете	 -итиме	 -итимуть	 -у	 -имо, -им	 -иш	 -ите	 -ить	 -ать			 -ив	 -или	 -ила	 -ило					
o	S1/n	 -ля	 -ля	 -ля	 -ь, -лів	 -лю	 -лям	 -ля	 -ля	 -лям	 -лями	на/у -лі	на/у -лях	 -ля	 -ля	
o	S1/n	 -ло	 -ла	 -ла	 -ел	 -лу	 -лам	 -ло	 -ла	 -лом	 -лами	на/у -лі	на/у -лах	 -ло	 -ла	
o	S1/fa	 -а		 -и		 -і		 -у		 -ою		на/у -і		 -о		
o	S4/i	 -ести		 -едімо, -едім	 -еди	 -едіть	 -естиму	 -естимемо, -естимем	 -естимеш	 -естимете	 -естиме	 -естимуть	 -еду	 -едемо, -едем	 -едеш	 -едете	 -еде	 -едуть			 -ів	 -ели	 -ела	 -ело			 -едено		
o	S4/i	 -естися, -естись									 -естиметься	 -естимуться					 -едеться	 -едуться			 -івся, -івсь	 -елися, -елись	 -елася, -елась	 -елося, -елось					
o	S4/i	 -стися, -стись									 -стиметься						 -деться							 -лося, -лось					
o	S10	 -есь	 -ся	 -се	 -сі	 -сього	 -сієї	 -сього	 -сіх	 -сьому	 -сій	 -сьому	 -сім	 -есь, -сього	 -сю	 -се	 -сі, -сіх	 -сім	 -сією	 -сім	 -сіма	на/у -сьому, -сім	на/у -сій	на/у -сьому, -сім	на/у -сіх	
o	S1/f	 -ь	 -і	 -і	 -ей	 -і	 -ям	 -ь	 -і	 -сю	 -ями	на/у -і	на/у -ях	 -е	 -і	
o	S4/i	 -ти									 -тиме						 -є							 -ло					
o	S1/m	 -орок	 -ірки	 -ірка	 -ірків	 -ірку, -іркові	 -іркам	 -орок	 -ірки	 -ірком	 -ірками	на/у -ірку	на/у -ірках	 -ірку	 -ірки	
o	S4/p	 -ити		 -мо	 -	 -те	 -ю	 -имо, -им	 -иш	 -ите	 -ить	 -ять	 -ив	 -или	 -ила	 -ило					
o	S4/p	 -ати		 -німо, -нім	 -ни	 -ніть	 -ну	 -немо, -нем	 -неш	 -нете	 -не	 -нуть	 -ав	 -али	 -ала	 -ало					
o	S4/p	 -атися, -атись		 -німося, -німось, -німся	 -нися, -нись	 -ніться	 -нуся, -нусь	 -немося, -немось, -немся	 -нешся	 -нетеся, -нетесь	 -неться	 -нуться	 -ався, -авсь	 -алися, -ались	 -алася, -алась	 -алося, -алось					
o	S4/p	 -ти		 -вімо, -вім	 -ви	 -віть	 -ву	 -вемо, -вем	 -веш	 -вете	 -ве	 -вуть	 -в	 -ли	 -ла	 -ло			 -то		
o	S4/p	 -ти		 -вімо, -вім	 -ви	 -віть	 -ву	 -вемо, -вем	 -веш	 -вете	 -ве	 -вуть	 -в	 -ли	 -ла	 -ло					
o	S4/p	 -тися, -тись		 -вімося, -вімось, -вімся	 -вися, -вись	 -віться	 -вуся, -вусь	 -вемося, -вемось, -вемся	 -вешся	 -ветеся, -ветесь	 -веться	 -вуться	 -вся, -всь	 -лися, -лись	 -лася, -лась	 -лося, -лось					
o	S4/i	 -ати		 -мо		 -те		 -атимемо, -атимем		 -атимете	 -атиме	 -атимуть		 -имо, -им		 -ите	 -ить	 -ать			 -ав	 -али	 -ала	 -ало					
o	S4/i	 -ватися, -ватись		 -ймося, -ймось		 -йтеся, -йтесь		 -ватимемося, -ватимемось, -ватимемся		 -ватиметеся, -ватиметесь	 -ватиметься	 -ватимуться		 -ємося, -ємось, -ємся		 -єтеся, -єтесь	 -ється	 -ються			 -вався, -вавсь	 -валися, -вались	 -валася, -валась	 -валося, -валось					
o	S4/p	 -ітися, -ітись		 -імося, -імось, -імся	 -ися, -ись	 -іться	 -юся, -юсь	 -имося, -имось, -имся	 -ишся	 -итеся, -итесь	 -иться	 -яться	 -івся, -івсь	 -ілися, -ілись	 -ілася, -ілась	 -ілося, -ілось					
o	S4/p	 -ітися, -ітись									 -иться					 -ілося, -ілось					
